local_timestamp,plc_event_time_ms,light_barrier,filtered_state,raw_state_at_poll,event_count,events_since_poll,events_not_individually_logged,conveyor_position_increments,pair_travel_time_ms,pair_velocity_mm_per_sec,pair_measurement_valid
2026-08-01T22:06:23.993,3159750,6,ON,1,144,1,0,1860178,45,1222.22216796875,1
2026-08-01T22:06:25.399,3161239,1,ON,1,196,2,1,1864183,84,261.9047546386719,1
2026-08-01T22:06:25.399,3161219,2,OFF,0,211,1,0,1864129,84,261.9047546386719,1
2026-08-01T22:06:25.557,3161353,2,ON,1,212,1,0,1864490,84,261.9047546386719,1
2026-08-01T22:06:25.874,3161714,3,ON,1,156,2,1,1865460,63,592.0634765625,1
2026-08-01T22:06:25.874,3161728,4,OFF,0,149,1,0,1865498,63,592.0634765625,1
2026-08-01T22:06:26.032,3161777,4,ON,1,150,1,0,1865630,63,592.0634765625,1
2026-08-01T22:06:26.190,3162047,6,ON,1,146,2,1,1866356,45,1222.22216796875,1
2026-08-01T22:07:09.701,3205472,1,OFF,0,197,1,0,1867223,84,0.0,0
2026-08-01T22:07:09.858,3205619,1,ON,1,198,1,0,1867619,123,178.86178588867188,1
2026-08-01T22:07:09.858,3205734,2,ON,1,214,2,1,1867927,123,178.86178588867188,1
2026-08-01T22:07:10.318,3206147,3,ON,1,158,2,1,1869038,76,490.7894592285156,1
2026-08-01T22:07:10.318,3206165,4,OFF,0,151,1,0,1869086,76,490.7894592285156,1
2026-08-01T22:07:10.476,3206222,4,ON,1,152,1,0,1869240,76,490.7894592285156,1
2026-08-01T22:07:10.635,3206514,6,OFF,0,147,1,0,1870025,45,1222.22216796875,1
2026-08-01T22:07:10.778,3206559,6,ON,1,148,1,0,1870146,45,1222.22216796875,1
2026-08-01T22:07:11.882,3207755,1,ON,1,200,2,1,1873362,114,192.98245239257812,1
2026-08-01T22:07:11.882,3207733,2,OFF,0,215,1,0,1873303,114,192.98245239257812,1
2026-08-01T22:07:12.041,3207867,2,ON,1,216,1,0,1873664,114,192.98245239257812,1
2026-08-01T22:07:12.358,3208203,3,OFF,0,159,1,0,1874568,76,0.0,0
2026-08-01T22:07:12.515,3208261,3,ON,1,160,1,0,1874724,72,518.0555419921875,1
2026-08-01T22:07:12.515,3208330,4,ON,1,154,2,1,1874909,72,518.0555419921875,1
2026-08-01T22:07:12.814,3208648,6,ON,1,150,2,1,1875764,45,1222.22216796875,1
2026-08-01T22:07:13.911,3209734,1,OFF,0,201,1,0,1878685,114,0.0,0
2026-08-01T22:07:14.070,3209876,1,ON,1,202,1,0,1879067,124,177.4193572998047,1
2026-08-01T22:07:14.070,3209859,2,OFF,0,217,1,0,1879021,124,177.4193572998047,1
2026-08-01T22:07:14.228,3209986,2,ON,1,218,1,0,1879363,124,177.4193572998047,1
2026-08-01T22:07:14.544,3210355,3,ON,1,162,2,1,1880355,68,548.5294189453125,1
2026-08-01T22:07:14.544,3210422,4,ON,1,156,2,1,1880535,68,548.5294189453125,1
2026-08-01T22:07:14.857,3210657,5,ON,1,80,2,1,1881167,78,705.1282348632812,1
2026-08-01T22:07:14.857,3210746,6,ON,1,152,2,1,1881407,78,705.1282348632812,1
2026-08-01T22:07:20.638,3216522,1,ON,1,204,2,1,1881807,73,301.369873046875,1
2026-08-01T22:07:20.638,3216504,2,OFF,0,219,1,0,1881759,73,301.369873046875,1
2026-08-01T22:07:20.795,3216633,2,ON,1,220,1,0,1882105,73,301.369873046875,1
2026-08-01T22:07:21.097,3216946,3,OFF,0,163,1,0,1882946,68,0.0,0
2026-08-01T22:07:21.255,3216996,3,ON,1,164,1,0,1883080,65,573.8461303710938,1
2026-08-01T22:07:21.255,3217062,4,ON,1,158,2,1,1883258,65,573.8461303710938,1
2026-08-01T22:07:21.572,3217351,6,ON,1,154,2,1,1884035,78,705.1282348632812,1
2026-08-01T22:07:22.825,3218593,1,OFF,0,205,1,0,1887375,116,189.65516662597656,1
2026-08-01T22:07:22.825,3218710,2,OFF,0,221,1,0,1887689,116,189.65516662597656,1
2026-08-01T22:07:22.983,3218730,1,ON,1,206,1,0,1887743,116,189.65516662597656,1
2026-08-01T22:07:22.983,3218840,2,ON,1,222,1,0,1888039,116,189.65516662597656,1
2026-08-01T22:07:23.296,3219174,3,OFF,0,165,1,0,1888938,65,0.0,0
2026-08-01T22:07:23.455,3219232,3,ON,1,166,1,0,1889094,73,510.9588928222656,1
2026-08-01T22:07:23.455,3219304,4,ON,1,160,2,1,1889287,73,510.9588928222656,1
2026-08-01T22:07:23.758,3219626,6,ON,1,156,2,1,1890153,78,705.1282348632812,1
2026-08-01T22:07:24.851,3220737,1,ON,1,208,2,1,1893141,104,211.53846740722656,1
2026-08-01T22:07:24.851,3220714,2,OFF,0,223,1,0,1893079,104,211.53846740722656,1
2026-08-01T22:07:25.010,3220846,2,ON,1,224,1,0,1893434,104,211.53846740722656,1
2026-08-01T22:07:25.327,3221183,3,OFF,0,167,1,0,1894341,73,0.0,0
2026-08-01T22:07:25.469,3221242,3,ON,1,168,1,0,1894499,73,510.9588928222656,1
2026-08-01T22:07:25.469,3221312,4,ON,1,162,2,1,1894688,73,510.9588928222656,1
2026-08-01T22:07:25.787,3221623,6,ON,1,158,2,1,1895524,78,705.1282348632812,1
2026-08-01T22:07:26.892,3222755,1,OFF,0,209,1,0,1898568,104,0.0,0
2026-08-01T22:07:27.051,3222875,1,ON,1,210,1,0,1898891,97,226.8041229248047,1
2026-08-01T22:07:27.051,3222853,2,OFF,0,225,1,0,1898832,97,226.8041229248047,1
2026-08-01T22:07:27.209,3222983,2,ON,1,226,1,0,1899181,97,226.8041229248047,1
2026-08-01T22:07:27.525,3223352,3,ON,1,170,2,1,1900174,66,565.1514892578125,1
2026-08-01T22:07:27.526,3223415,4,ON,1,164,2,1,1900344,66,565.1514892578125,1
2026-08-01T22:07:27.840,3223704,6,ON,1,160,2,1,1901120,78,705.1282348632812,1
2026-08-01T22:07:33.948,3229824,1,OFF,0,211,1,0,1902179,97,0.0,0
2026-08-01T22:07:34.108,3229964,1,ON,1,212,1,0,1902554,117,188.03419494628906,1
2026-08-01T22:07:34.108,3229942,2,OFF,0,227,1,0,1902495,117,188.03419494628906,1
2026-08-01T22:07:34.265,3230090,2,ON,1,228,1,0,1902893,117,188.03419494628906,1
2026-08-01T22:07:34.579,3230443,3,OFF,0,171,1,0,1903841,66,0.0,0
2026-08-01T22:07:34.721,3230500,3,ON,1,172,1,0,1903995,72,518.0555419921875,1
2026-08-01T22:07:34.721,3230571,4,ON,1,166,2,1,1904185,72,518.0555419921875,1
2026-08-01T22:07:35.036,3230879,6,ON,1,162,2,1,1905013,78,705.1282348632812,1
2026-08-01T22:08:23.403,3279192,1,OFF,0,213,1,0,1913101,117,0.0,0
2026-08-01T22:08:23.560,3279346,1,ON,1,214,1,0,1913516,129,170.54263305664062,1
2026-08-01T22:08:23.560,3279322,2,OFF,0,229,1,0,1913451,129,170.54263305664062,1
2026-08-01T22:08:23.701,3279475,2,ON,1,230,1,0,1913862,129,170.54263305664062,1
2026-08-01T22:08:24.034,3279921,3,ON,1,174,2,1,1915062,72,0.0,0
2026-08-01T22:08:24.176,3279999,4,ON,1,168,2,1,1915272,79,472.1518859863281,1
2026-08-01T22:08:24.495,3280318,6,ON,1,164,2,1,1916130,78,705.1282348632812,1
2026-08-01T22:08:31.066,3286944,1,OFF,0,215,1,0,1916828,129,0.0,0
2026-08-01T22:08:31.227,3287040,1,ON,1,216,1,0,1917086,76,289.47369384765625,1
2026-08-01T22:08:31.227,3287021,2,OFF,0,231,1,0,1917035,76,289.47369384765625,1
2026-08-01T22:08:31.385,3287152,2,ON,1,232,1,0,1917388,76,289.47369384765625,1
2026-08-01T22:08:31.702,3287504,3,ON,1,176,2,1,1918334,62,601.6129150390625,1
2026-08-01T22:08:31.702,3287566,4,ON,1,170,2,1,1918501,62,601.6129150390625,1
2026-08-01T22:08:32.018,3287841,6,ON,1,166,2,1,1919240,78,705.1282348632812,1
2026-08-01T22:08:33.109,3288890,1,OFF,0,217,1,0,1922061,111,198.1981964111328,1
2026-08-01T22:08:33.109,3289002,2,OFF,0,233,1,0,1922363,111,198.1981964111328,1
2026-08-01T22:08:33.269,3289021,1,ON,1,218,1,0,1922414,111,198.1981964111328,1
2026-08-01T22:08:33.269,3289127,2,ON,1,234,1,0,1922698,111,198.1981964111328,1
2026-08-01T22:08:33.585,3289443,3,OFF,0,177,1,0,1923549,62,0.0,0
2026-08-01T22:08:33.742,3289495,3,ON,1,178,1,0,1923688,66,565.1514892578125,1
2026-08-01T22:08:33.742,3289561,4,ON,1,172,2,1,1923866,66,565.1514892578125,1
2026-08-01T22:08:34.060,3289854,6,ON,1,168,2,1,1924654,78,705.1282348632812,1
2026-08-01T22:08:35.155,3290993,1,OFF,0,219,1,0,1927717,111,0.0,0
2026-08-01T22:08:35.313,3291130,1,ON,1,220,1,0,1928085,116,189.65516662597656,1
2026-08-01T22:08:35.313,3291110,2,OFF,0,235,1,0,1928032,116,189.65516662597656,1
2026-08-01T22:08:35.457,3291242,2,ON,1,236,1,0,1928387,116,189.65516662597656,1
2026-08-01T22:08:35.774,3291593,3,ON,1,180,2,1,1929331,63,592.0634765625,1
2026-08-01T22:08:35.774,3291656,4,ON,1,174,2,1,1929500,63,592.0634765625,1
2026-08-01T22:08:36.091,3291931,6,ON,1,170,2,1,1930240,78,705.1282348632812,1
2026-08-01T22:08:37.185,3293072,1,OFF,0,221,1,0,1933309,116,0.0,0
2026-08-01T22:08:37.343,3293196,1,ON,1,222,1,0,1933642,104,211.53846740722656,1
2026-08-01T22:08:37.343,3293177,2,OFF,0,237,1,0,1933591,104,211.53846740722656,1
2026-08-01T22:08:37.502,3293306,2,ON,1,238,1,0,1933938,104,211.53846740722656,1
2026-08-01T22:08:37.802,3293678,3,ON,1,182,2,1,1934938,69,540.5797119140625,1
2026-08-01T22:08:37.802,3293694,4,OFF,0,175,1,0,1934981,69,540.5797119140625,1
2026-08-01T22:08:37.957,3293746,4,ON,1,176,1,0,1935121,69,540.5797119140625,1
2026-08-01T22:08:38.116,3293999,6,OFF,0,171,1,0,1935801,78,705.1282348632812,1
2026-08-01T22:08:38.273,3294038,6,ON,1,172,1,0,1935907,78,705.1282348632812,1
2026-08-01T22:08:44.373,3300180,1,OFF,0,223,1,0,1937075,104,0.0,0
2026-08-01T22:08:44.531,3300321,1,ON,1,224,1,0,1937454,114,192.98245239257812,1
2026-08-01T22:08:44.531,3300295,2,OFF,0,239,1,0,1937384,114,192.98245239257812,1
2026-08-01T22:08:44.689,3300444,2,ON,1,240,1,0,1937784,114,192.98245239257812,1
2026-08-01T22:08:44.989,3300847,3,ON,1,184,2,1,1938868,74,504.0540466308594,1
2026-08-01T22:08:44.989,3300863,4,OFF,0,177,1,0,1938911,74,504.0540466308594,1
2026-08-01T22:08:45.148,3300920,4,ON,1,178,1,0,1939064,74,504.0540466308594,1
2026-08-01T22:08:45.465,3301257,6,ON,1,174,2,1,1939971,78,705.1282348632812,1
2026-08-01T22:08:46.572,3302435,1,OFF,0,225,1,0,1943139,114,0.0,0
2026-08-01T22:08:46.731,3302572,1,ON,1,226,1,0,1943508,112,196.42857360839844,1
2026-08-01T22:08:46.731,3302548,2,OFF,0,241,1,0,1943443,112,196.42857360839844,1
2026-08-01T22:08:46.889,3302681,2,ON,1,242,1,0,1943800,112,196.42857360839844,1
2026-08-01T22:08:47.206,3303038,3,ON,1,186,2,1,1944760,63,592.0634765625,1
2026-08-01T22:08:47.206,3303099,4,ON,1,180,2,1,1944925,63,592.0634765625,1
2026-08-01T22:08:47.508,3303373,6,ON,1,176,2,1,1945661,78,705.1282348632812,1
2026-08-01T22:08:48.917,3304694,1,OFF,0,227,1,0,1949215,127,173.2283477783203,1
2026-08-01T22:08:48.917,3304822,2,OFF,0,243,1,0,1949558,127,173.2283477783203,1
2026-08-01T22:08:49.076,3304843,1,ON,1,228,1,0,1949615,127,173.2283477783203,1
2026-08-01T22:08:49.076,3304959,2,ON,1,244,1,0,1949927,127,173.2283477783203,1
2026-08-01T22:08:49.535,3305358,3,ON,1,188,2,1,1951000,73,510.9588928222656,1
2026-08-01T22:08:49.535,3305429,4,ON,1,182,2,1,1951191,73,510.9588928222656,1
2026-08-01T22:08:49.853,3305739,6,ON,1,178,2,1,1952025,78,705.1282348632812,1
2026-08-01T22:08:50.947,3306848,1,ON,1,230,2,1,1955008,125,176.0,1
2026-08-01T22:08:50.947,3306830,2,OFF,0,245,1,0,1954959,125,176.0,1
2026-08-01T22:08:51.105,3306961,2,ON,1,246,1,0,1955312,125,176.0,1
2026-08-01T22:08:51.421,3307320,3,ON,1,190,2,1,1956277,73,0.0,0
2026-08-01T22:08:51.580,3307385,4,ON,1,184,2,1,1956452,65,573.8461303710938,1
2026-08-01T22:08:51.723,3307591,5,ON,1,82,2,1,1957006,78,0.0,0
2026-08-01T22:08:51.880,3307669,6,ON,1,180,2,1,1957216,66,833.3333129882812,1
2026-08-01T22:08:52.827,3308649,1,OFF,1,231,1,0,1959851,67,328.35821533203125,1
2026-08-01T22:08:52.827,3308717,2,OFF,0,247,1,0,1960034,67,328.35821533203125,1
2026-08-01T22:08:52.984,3308735,1,ON,1,232,1,0,1960083,67,328.35821533203125,1
2026-08-01T22:08:52.984,3308847,2,ON,1,248,1,0,1960384,67,328.35821533203125,1
2026-08-01T22:08:53.301,3309172,3,OFF,0,191,1,0,1961258,65,0.0,0
2026-08-01T22:08:53.459,3309224,3,ON,1,192,1,0,1961397,67,556.7164306640625,1
2026-08-01T22:08:53.459,3309292,4,ON,1,186,2,1,1961581,67,556.7164306640625,1
2026-08-01T22:08:53.619,3309502,5,ON,1,84,2,1,1962145,66,0.0,0
2026-08-01T22:08:53.778,3309575,6,ON,1,182,2,1,1962341,52,1057.6922607421875,1
2026-08-01T22:09:11.652,3327513,1,OFF,0,233,1,0,1961754,67,0.0,0
2026-08-01T22:09:12.282,3328191,1,ON,1,234,1,0,1961754,67,0.0,0
2026-08-01T22:09:13.211,3328979,1,OFF,0,235,1,0,1961754,67,0.0,0
2026-08-01T22:09:13.684,3329593,1,ON,1,236,1,0,1961754,67,0.0,0
2026-08-01T22:09:31.357,3347236,1,OFF,0,237,1,0,1967043,67,0.0,0
2026-08-01T22:09:31.515,3347345,1,ON,1,238,1,0,1967335,81,271.6049499511719,1
2026-08-01T22:09:31.515,3347318,2,OFF,0,249,1,0,1967263,81,271.6049499511719,1
2026-08-01T22:09:31.674,3347471,2,ON,1,250,1,0,1967674,81,271.6049499511719,1
2026-08-01T22:09:31.975,3347882,3,ON,1,194,2,1,1968779,67,0.0,0
2026-08-01T22:09:32.135,3347923,3,ON,1,196,2,1,1968890,40,932.5,1
2026-08-01T22:09:32.135,3348004,4,ON,1,188,2,1,1969107,40,932.5,1
2026-08-01T22:09:32.435,3348338,6,ON,1,184,2,1,1970006,52,1057.6922607421875,1
2026-08-01T22:09:33.544,3349410,1,OFF,0,239,1,0,1972889,81,0.0,0
2026-08-01T22:09:33.702,3349560,1,ON,1,240,1,0,1973293,126,174.60317993164062,1
2026-08-01T22:09:33.702,3349537,2,OFF,0,251,1,0,1973230,126,174.60317993164062,1
2026-08-01T22:09:33.861,3349677,2,ON,1,252,1,0,1973607,126,174.60317993164062,1
2026-08-01T22:09:34.163,3350022,3,OFF,1,197,1,0,1974535,40,0.0,0
2026-08-01T22:09:34.321,3350081,3,ON,1,198,1,0,1974693,75,497.3333435058594,1
2026-08-01T22:09:34.321,3350155,4,ON,1,190,2,1,1974892,75,497.3333435058594,1
2026-08-01T22:09:34.479,3350376,5,ON,1,86,2,1,1975487,52,0.0,0
2026-08-01T22:09:34.637,3350453,6,ON,1,186,2,1,1975694,51,1078.431396484375,1
2026-08-01T22:09:35.729,3351617,1,OFF,0,241,1,0,1978824,126,0.0,0
2026-08-01T22:09:35.888,3351781,1,ON,1,242,1,0,1979266,140,157.14285278320312,1
2026-08-01T22:09:35.888,3351758,2,OFF,0,253,1,0,1979204,140,157.14285278320312,1
2026-08-01T22:09:36.047,3351900,2,ON,1,254,1,0,1979586,140,157.14285278320312,1
2026-08-01T22:09:36.364,3352245,3,OFF,0,199,1,0,1980513,75,0.0,0
2026-08-01T22:09:36.505,3352304,3,ON,1,200,1,0,1980672,75,497.3333435058594,1
2026-08-01T22:09:36.505,3352378,4,ON,1,192,2,1,1980871,75,497.3333435058594,1
2026-08-01T22:09:36.823,3352689,6,ON,1,188,2,1,1981708,51,1078.431396484375,1
2026-08-01T22:09:37.758,3353569,1,OFF,0,243,1,0,1984075,140,0.0,0
2026-08-01T22:09:37.916,3353701,1,ON,1,244,1,0,1984430,110,200.0,1
2026-08-01T22:09:37.916,3353817,2,ON,1,256,2,1,1984742,110,200.0,1
2026-08-01T22:09:38.233,3354149,3,OFF,0,201,1,0,1985634,75,0.0,0
2026-08-01T22:09:38.392,3354205,3,ON,1,202,1,0,1985785,70,532.8571166992188,1
2026-08-01T22:09:38.392,3354274,4,ON,1,194,2,1,1985970,70,532.8571166992188,1
2026-08-01T22:09:38.693,3354478,5,ON,1,88,2,1,1986519,75,733.3333129882812,1
2026-08-01T22:09:38.693,3354567,6,ON,1,190,2,1,1986758,75,733.3333129882812,1
2026-08-01T22:09:39.953,3355815,1,OFF,0,245,1,0,1990115,110,0.0,0
2026-08-01T22:09:40.112,3355910,1,ON,1,246,1,0,1990371,73,301.369873046875,1
2026-08-01T22:09:40.112,3356015,2,ON,1,258,2,1,1990653,73,301.369873046875,1
2026-08-01T22:09:40.415,3356310,3,OFF,0,203,1,0,1991446,70,0.0,0
2026-08-01T22:09:40.573,3356359,3,ON,1,204,1,0,1991578,62,601.6129150390625,1
2026-08-01T22:09:40.573,3356420,4,ON,1,196,2,1,1991742,62,601.6129150390625,1
2026-08-01T22:09:40.889,3356700,6,ON,1,192,2,1,1992495,75,733.3333129882812,1
2026-08-01T22:09:42.140,3358037,1,ON,1,248,2,1,1996091,111,198.1981964111328,1
2026-08-01T22:09:42.140,3358021,2,OFF,0,259,1,0,1996048,111,198.1981964111328,1
2026-08-01T22:09:42.299,3358145,2,ON,1,260,1,0,1996382,111,198.1981964111328,1
2026-08-01T22:09:42.601,3358496,3,ON,1,206,2,1,1997326,64,582.8125,1
2026-08-01T22:09:42.601,3358511,4,OFF,0,197,1,0,1997366,64,582.8125,1
2026-08-01T22:09:42.757,3358560,4,ON,1,198,1,0,1997498,64,582.8125,1
2026-08-01T22:09:42.915,3358764,5,ON,1,90,2,1,1998046,66,833.3333129882812,1
2026-08-01T22:09:42.915,3358804,6,OFF,0,193,1,0,1998154,66,833.3333129882812,1
2026-08-01T22:09:43.072,3358841,6,ON,1,194,1,0,1998253,66,833.3333129882812,1
2026-08-01T22:09:46.659,3362568,1,OFF,0,249,1,0,1995589,111,0.0,0
2026-08-01T22:09:46.833,3362704,1,ON,1,250,1,0,1995589,111,198.1981964111328,1
2026-08-01T22:09:46.833,3362680,2,OFF,0,261,1,0,1995589,111,198.1981964111328,1
2026-08-01T22:09:46.975,3362820,2,ON,1,262,1,0,1995589,111,198.1981964111328,1
2026-08-01T22:09:47.293,3363203,3,ON,1,208,2,1,1995589,64,0.0,0
2026-08-01T22:09:47.452,3363267,4,ON,1,200,2,1,1995589,67,556.7164306640625,1
2026-08-01T22:09:47.610,3363513,6,OFF,0,195,1,0,1995589,66,833.3333129882812,1
2026-08-01T22:09:47.766,3363550,6,ON,1,196,1,0,1995589,66,833.3333129882812,1
2026-08-01T22:09:54.805,3370702,1,OFF,0,251,1,0,1999839,111,0.0,0
2026-08-01T22:09:54.964,3370804,1,ON,1,252,1,0,2000113,79,278.48101806640625,1
2026-08-01T22:09:54.964,3370782,2,OFF,0,263,1,0,2000054,79,278.48101806640625,1
2026-08-01T22:09:55.123,3370940,2,ON,1,264,1,0,2000479,79,278.48101806640625,1
2026-08-01T22:09:55.599,3371422,3,ON,1,210,2,1,2001766,82,454.8780517578125,1
2026-08-01T22:09:55.599,3371504,4,ON,1,202,2,1,2000449,82,454.8780517578125,1
2026-08-01T22:09:55.899,3371721,5,ON,1,92,2,1,1998967,74,743.2432250976562,1
2026-08-01T22:09:55.899,3371778,6,OFF,1,197,1,0,1998967,74,743.2432250976562,1
2026-08-01T22:09:56.056,3371818,6,ON,1,198,1,0,1998967,74,743.2432250976562,1
2026-08-01T22:10:14.061,3389934,1,OFF,0,253,1,0,2003104,79,0.0,0
2026-08-01T22:10:14.220,3390079,1,ON,1,254,1,0,2003495,123,178.86178588867188,1
2026-08-01T22:10:14.220,3390058,2,OFF,0,265,1,0,2003438,123,178.86178588867188,1
2026-08-01T22:10:14.379,3390203,2,ON,1,266,1,0,2003828,123,178.86178588867188,1
2026-08-01T22:10:14.678,3390554,3,OFF,0,211,1,0,2004772,82,0.0,0
2026-08-01T22:10:14.834,3390614,3,ON,1,212,1,0,2004933,75,497.3333435058594,1
2026-08-01T22:10:14.834,3390688,4,ON,1,204,2,1,2005132,75,497.3333435058594,1
2026-08-01T22:10:14.993,3390901,5,ON,1,94,2,1,2005705,74,0.0,0
2026-08-01T22:10:15.153,3390991,6,ON,1,200,2,1,2005947,58,948.27587890625,1
2026-08-01T22:10:16.406,3392312,1,ON,1,256,2,1,2009499,111,198.1981964111328,1
2026-08-01T22:10:16.406,3392289,2,OFF,0,267,1,0,2009438,111,198.1981964111328,1
2026-08-01T22:10:16.564,3392422,2,ON,1,268,1,0,2009796,111,198.1981964111328,1
2026-08-01T22:10:16.866,3392783,3,ON,1,214,2,1,2010766,75,0.0,0
2026-08-01T22:10:17.024,3392846,4,ON,1,206,2,1,2010936,65,573.8461303710938,1
2026-08-01T22:10:17.185,3393045,5,ON,1,96,2,1,2011471,54,1018.5184936523438,1
2026-08-01T22:10:17.185,3393082,6,OFF,0,201,1,0,2011571,54,1018.5184936523438,1
2026-08-01T22:10:17.343,3393119,6,ON,1,202,1,0,2011670,54,1018.5184936523438,1
2026-08-01T22:11:05.594,3441476,1,OFF,0,257,1,0,2060569,111,0.0,0
2026-08-01T22:11:05.752,3441571,1,ON,1,258,1,0,2060825,73,301.369873046875,1
2026-08-01T22:11:05.752,3441550,2,OFF,1,269,1,0,2060768,73,301.369873046875,1
2026-08-01T22:11:05.910,3441684,2,ON,1,270,1,0,2061129,73,301.369873046875,1
2026-08-01T22:11:06.067,3441994,3,OFF,0,215,1,0,2061962,65,0.0,0
2026-08-01T22:11:06.225,3442045,3,ON,1,216,1,0,2062099,64,582.8125,1
2026-08-01T22:11:06.225,3442108,4,ON,1,208,2,1,2062269,64,582.8125,1
2026-08-01T22:11:06.525,3442392,6,ON,1,204,2,1,2063033,54,1018.5184936523438,1
2026-08-01T22:11:09.833,3445638,1,OFF,0,259,1,0,2064048,73,0.0,0
2026-08-01T22:11:09.992,3445790,1,ON,1,260,1,0,2064457,128,171.875,1
2026-08-01T22:11:09.992,3445915,2,ON,1,272,2,1,2064793,128,171.875,1
2026-08-01T22:11:10.467,3446355,3,ON,1,218,2,1,2065976,78,478.20513916015625,1
2026-08-01T22:11:10.467,3446372,4,OFF,0,209,1,0,2066022,78,478.20513916015625,1
2026-08-01T22:11:10.625,3446432,4,ON,1,210,1,0,2066183,78,478.20513916015625,1
2026-08-01T22:11:10.783,3446667,5,ON,1,98,2,1,2066815,57,964.9122924804688,1
2026-08-01T22:11:10.783,3446702,6,OFF,0,205,1,0,2066910,57,964.9122924804688,1
2026-08-01T22:11:10.940,3446741,6,ON,1,206,1,0,2067014,57,964.9122924804688,1
2026-08-01T22:11:12.032,3447926,1,ON,1,262,2,1,2070201,80,275.0,1
2026-08-01T22:11:12.032,3447908,2,OFF,0,273,1,0,2070153,80,275.0,1
2026-08-01T22:11:12.191,3448042,2,ON,1,274,1,0,2070513,80,275.0,1
2026-08-01T22:11:12.493,3448421,3,ON,1,220,2,1,2071533,78,0.0,0
2026-08-01T22:11:12.649,3448489,4,ON,1,212,2,1,2071715,67,556.7164306640625,1
2026-08-01T22:11:12.807,3448732,6,OFF,0,207,1,0,2072369,57,964.9122924804688,1
2026-08-01T22:11:12.966,3448768,6,ON,1,208,1,0,2072466,57,964.9122924804688,1
2026-08-01T22:11:20.507,3456433,1,OFF,0,263,1,0,2073023,80,0.0,0
2026-08-01T22:11:20.649,3456561,1,ON,1,264,1,0,2073366,109,201.83486938476562,1
2026-08-01T22:11:20.649,3456543,2,OFF,0,275,1,0,2073318,109,201.83486938476562,1
2026-08-01T22:11:20.807,3456666,2,ON,1,276,1,0,2073648,109,201.83486938476562,1
2026-08-01T22:11:21.123,3457027,3,ON,1,222,2,1,2074619,65,573.8461303710938,1
2026-08-01T22:11:21.123,3457042,4,OFF,0,213,1,0,2074660,65,573.8461303710938,1
2026-08-01T22:11:21.282,3457092,4,ON,1,214,1,0,2074794,65,573.8461303710938,1
2026-08-01T22:11:21.440,3457344,6,OFF,0,209,1,0,2075471,57,964.9122924804688,1
2026-08-01T22:11:21.600,3457382,6,ON,1,210,1,0,2075574,57,964.9122924804688,1
2026-08-01T22:11:22.837,3458630,1,OFF,1,265,1,0,2078930,119,184.8739471435547,1
2026-08-01T22:11:22.837,3458750,2,OFF,0,277,1,0,2079252,119,184.8739471435547,1
2026-08-01T22:11:22.994,3458772,1,ON,1,266,1,0,2079312,119,184.8739471435547,1
2026-08-01T22:11:22.994,3458889,2,ON,1,278,1,0,2079627,119,184.8739471435547,1
2026-08-01T22:11:23.310,3459223,3,OFF,0,223,1,0,2080525,65,0.0,0
2026-08-01T22:11:23.468,3459278,3,ON,1,224,1,0,2080672,69,540.5797119140625,1
2026-08-01T22:11:23.468,3459345,4,ON,1,216,2,1,2080853,69,540.5797119140625,1
2026-08-01T22:11:23.786,3459638,6,ON,1,212,2,1,2081641,57,964.9122924804688,1
2026-08-01T22:11:24.878,3460747,1,OFF,0,267,1,0,2084624,119,0.0,0
2026-08-01T22:11:25.036,3460873,1,ON,1,268,1,0,2084962,107,205.60748291015625,1
2026-08-01T22:11:25.036,3460855,2,OFF,0,279,1,0,2084914,107,205.60748291015625,1
2026-08-01T22:11:25.195,3460983,2,ON,1,280,1,0,2085258,107,205.60748291015625,1
2026-08-01T22:11:25.493,3461356,3,ON,1,226,2,1,2086261,68,548.5294189453125,1
2026-08-01T22:11:25.493,3461424,4,ON,1,218,2,1,2086444,68,548.5294189453125,1
2026-08-01T22:11:25.810,3461715,6,ON,1,214,2,1,2087227,57,964.9122924804688,1
2026-08-01T22:11:27.062,3462929,1,OFF,0,269,1,0,2090492,107,0.0,0
2026-08-01T22:11:27.220,3463060,1,ON,1,270,1,0,2090844,114,192.98245239257812,1
2026-08-01T22:11:27.220,3463044,2,OFF,0,281,1,0,2090801,114,192.98245239257812,1
2026-08-01T22:11:27.379,3463170,2,ON,1,282,1,0,2091140,114,192.98245239257812,1
2026-08-01T22:11:27.682,3463525,3,ON,1,228,2,1,2092095,64,582.8125,1
2026-08-01T22:11:27.682,3463589,4,ON,1,220,2,1,2092267,64,582.8125,1
2026-08-01T22:11:27.843,3463772,5,OFF,0,99,1,0,2092759,57,0.0,0
2026-08-01T22:11:28.003,3463800,5,ON,1,100,1,0,2092834,69,797.1014404296875,1
2026-08-01T22:11:28.003,3463880,6,ON,1,216,2,1,2093050,69,797.1014404296875,1
2026-08-01T22:11:29.251,3465068,1,OFF,0,271,1,0,2096244,112,196.42857360839844,1
2026-08-01T22:11:29.251,3465181,2,OFF,0,283,1,0,2096549,112,196.42857360839844,1
2026-08-01T22:11:29.410,3465198,1,ON,1,272,1,0,2096594,112,196.42857360839844,1
2026-08-01T22:11:29.410,3465306,2,ON,1,284,1,0,2096884,112,196.42857360839844,1
2026-08-01T22:11:29.712,3465607,3,OFF,0,229,1,0,2097694,64,0.0,0
